yearOpened,nday,zipcode,longitude,latitude,case#
2014,52,02135,-71.156322,42.340593,101001122095
2014,52,02122,-71.05892,42.29547,101001122099
2014,52,02121,-71.07597,42.29835,101001122101
2014,52,02125,-71.05571,42.32253,101001122102
2014,52,02643,-71.16283,42.2915,101001122105
2014,52,02132,-71.15066,42.28193,101001122106
2014,52,02643,-71.056066,42.289279,101001122108
2014,52,02128,-71.039958,42.369226,101001122109
2014,52,02128,-71.03829,42.37416,101001122111
2014,53,02129,-71.06382,42.37443,101001127277
2014,53,02643,-71.0587,42.3594,101001127278
2014,53,02115,-71.08728,42.340653,101001127279
2014,53,02126,-71.09853,42.27539,101001127281
2014,53,02127,-71.039515,42.335218,101001127284
2014,53,02643,-71.050254,42.363289,101001127286
2014,53,02115,-71.0587,42.3594,101001127287
2014,53,02124,-71.08326,42.28685,101001127289
2014,53,02122,-71.05111,42.29374,101001127290
2014,53,02111,-71.06325,42.3473,101001127291
2014,53,02643,-71.07038,42.28514,101001127295
2014,54,02134,-71.12827,42.35231,101001127477
2014,54,02131,-71.13582,42.29308,101001127479
2014,54,02136,-71.12026,42.27026,101001127480
2014,54,02643,-71.122143,42.263206,101001127481
2014,54,02643,-71.06337,42.30086,101001127482
2014,54,02643,-71.06266,42.27402,101001127483
2014,54,02215,-71.09422,42.34854,101001127484
2014,54,02124,-71.06294,42.2887,101001127485
2014,54,02119,-71.071551,42.322548,101001127486
2014,55,02115,-71.112005,42.332535,101001132494
2014,55,02115,-71.08947,42.34633,101001132496
2014,55,02125,-71.066619,42.315982,101001132498
2014,55,02129,-71.07193,42.38451,101001132499
2014,55,02127,-71.05558,42.32988,101001132501
2014,55,02643,-71.05735,42.29104,101001132502
2014,55,02130,-71.13299,42.30288,101001132504
2014,55,02643,-71.092427,42.328544,101001132506
2014,55,02643,-71.13032,42.28342,101001132509
2014,55,02643,-71.062852,42.353458,101001132511
2014,55,02129,-71.070713,42.385371,101001132513
2014,56,02643,-71.135675,42.359282,101001132756
2014,56,02113,-71.05796,42.3662,101001132758
2014,56,02643,-71.0587,42.3594,101001132759
2014,56,02126,-71.0966,42.26634,101001132761
2014,56,02130,-71.11421,42.32142,101001132762
2014,56,02121,-71.0792,42.30543,101001132765
2014,56,02119,-71.09287,42.32744,101001132767
2014,56,02643,-71.061733,42.274974,101001132768
2014,57,02118,-71.0745,42.33901,101001137455
2014,57,02643,-71.132938,42.361069,101001137456
2014,57,02119,-71.08807,42.31918,101001137457
2014,57,02132,-71.16831,42.28714,101001137458
2014,57,02114,-71.070247,42.357206,101001137459
2014,57,02643,-71.051516,42.361319,101001137462
2014,57,02643,-71.135675,42.359282,101001137464
2014,57,02130,-71.11718,42.29382,101001137466
2014,57,02134,-71.0587,42.3594,101001137469
2014,57,02134,-71.0587,42.3594,101001137471
2014,57,02122,-71.059259,42.29797,101001137473
2014,58,02121,-71.08736,42.31169,101001137658
2014,58,02130,-71.11976,42.30858,101001137663
2014,58,02118,-71.0587,42.3594,101001137666
2014,58,02643,-71.077064,42.331547,101001137667
2014,58,02643,-71.05509,42.34244,101001137668
2014,58,02643,-71.080839,42.286734,101001137669
2014,58,02643,-71.080839,42.286734,101001137670
2014,58,02119,-71.077908,42.330266,101001137671
2014,58,02643,-71.13126,42.28914,101001137674
2014,58,02136,-71.133426,42.234471,101001137675
2014,58,02135,-71.14715,42.33824,101001137676
2014,58,02118,-71.07575,42.33673,101001137678
2014,58,02130,-71.110343,42.319278,101001137679
2014,58,02643,-71.055032,42.288107,101001137681
2014,58,02215,-71.08988,42.351057,101001137682
2014,58,02643,-71.062842,42.353067,101001137684
2014,58,02110,-71.054219,42.352679,101001137685
2014,58,02121,-71.07379,42.30281,101001137686
2014,58,02114,-71.06858,42.36075,101001137689
2014,59,02135,-71.158019,42.348248,101001142130
2014,59,02643,-71.13803,42.34692,101001142131
2014,59,02116,-71.06984,42.34669,101001142133
2014,59,02130,-71.09819,42.31209,101001142134
2014,59,02115,-71.08685,42.34217,101001142135
2014,59,02131,-71.13928,42.28585,101001142137
2014,60,02128,-71.00182,42.38399,101001142312
2014,60,02115,-71.111319,42.333533,101001142313
2014,60,02113,-71.05448,42.36358,101001142314
2014,60,02643,-71.0587,42.3594,101001142315
2014,60,02643,-71.069627,42.381457,101001142316
2014,60,02125,-71.05828,42.31023,101001142317
2014,60,02643,-71.069627,42.381457,101001142318
2014,60,02128,-71.013788,42.382123,101001142319
2014,60,02126,-71.09332,42.28131,101001142320
2014,60,02643,-71.055279,42.285483,101001142323
2014,60,02121,-71.08062,42.31092,101001142324
2014,60,02126,-71.08573,42.27974,101001142325
2014,61,02643,-71.0587,42.3594,101001146746
2014,61,02120,-71.09863,42.33118,101001146747
2014,61,02119,-71.09409,42.32564,101001146748
2014,61,02135,-71.17296,42.35164,101001146750
2014,61,02111,-71.059999,42.35052,101001146753
2014,61,02111,-71.060969,42.351661,101001146754
2014,61,02111,-71.059999,42.35052,101001146755
2014,61,02126,-71.09181,42.27693,101001146756
2014,61,02643,-71.0587,42.3594,101001146757
2014,61,02643,-71.0587,42.3594,101001146758
2014,61,02122,-71.05634,42.29681,101001146759
2014,62,02114,-71.07058,42.36021,101001146951
2014,62,02135,-71.15055,42.34939,101001146953
2014,62,02113,-71.057702,42.364295,101001146954
2014,62,02132,-71.17043,42.29472,101001146955
2014,62,02136,-71.12527,42.26535,101001146956
2014,62,02215,-71.10427,42.34585,101001146959
2014,62,02131,-71.13326,42.28429,101001146960
2014,62,02215,-71.10443,42.34618,101001146961
2014,62,02215,-71.102242,42.345252,101001146962
2014,62,02135,-71.0587,42.3594,101001146963
2014,62,02132,-71.169446,42.29413,101001146964
2014,62,02119,-71.0587,42.3594,101001146965
2014,62,02643,-71.099607,42.320409,101001146966
2014,62,02130,-71.1117,42.3304,101001146967
2014,62,02124,-71.07912,42.28151,101001146968
2014,62,02643,-71.14083,42.34436,101001146969
2014,62,02130,-71.11131,42.31966,101001146970
2014,62,02124,-71.09353,42.28728,101001146971
2014,62,02130,-71.117706,42.290162,101001146972
2014,62,02116,-71.067559,42.34923,101001146973
2014,62,02135,-71.14827,42.34672,101001146975
2014,62,02121,-71.08803,42.30959,101001146976
2014,63,02131,-71.13323,42.28888,101001151395
2014,63,02134,-71.13268,42.35132,101001151396
2014,63,02643,-71.06206,42.30717,101001151397
2014,63,02128,-71.03143,42.38015,101001151398
2014,63,02643,-71.06316,42.34259,101001151401
2014,63,02119,-71.08794,42.33024,101001151402
2014,63,02129,-71.06198,42.37428,101001151403
