07-20-2013 02:25:15,02130,-71.114539,42.314626,101000883437
07-20-2013 22:16:37,02135,-71.150062,42.336329,101000883771
07-20-2013 22:37:36,02643,-71.14761,42.27121,101000883773
07-20-2013 22:47:33,02136,-71.13298,42.25386,101000883775
07-20-2013 22:52:28,02119,-71.06963,42.32283,101000883777
07-20-2013 22:54:39,02125,-71.07134,42.31198,101000883778
07-20-2013 23:02:06,02128,-71.041587,42.367103,101000883780
07-20-2013 23:10:56,02129,-71.059631,42.373017,101000883782
07-20-2013 23:12:36,02643,-71.0582,42.29069,101000883784
07-20-2013 23:14:31,02116,-71.07302,42.34671,101000883785
07-20-2013 23:35:04,02643,-71.09202,42.31457,101000883788
07-21-2013 00:13:30,02643,-71.06397,42.28563,101000883791
07-21-2013 00:16:10,02643,-71.069512,42.318285,101000883793
07-21-2013 00:34:02,02136,-71.11367,42.2661,101000883794
07-21-2013 00:50:01,02643,-71.046745,42.336764,101000883796
07-21-2013 02:41:08,02121,-71.0877,42.31641,101000883798
07-21-2013 02:52:52,02130,-71.10537,42.32246,101000883800
07-26-2013 22:00:35,02643,-71.06898,42.38121,101000888232
07-26-2013 22:06:43,02127,-71.05065,42.34068,101000888235
07-26-2013 22:13:05,02127,-71.050642,42.340446,101000888236
07-26-2013 22:20:00,02643,-71.125035,42.250617,101000888239
07-26-2013 22:39:37,02131,-71.12279,42.27397,101000888241
07-26-2013 22:42:15,02643,-71.069402,42.380771,101000888242
07-26-2013 23:19:34,02643,-71.06511,42.28895,101000888245
07-26-2013 23:22:55,02643,-71.06511,42.28895,101000888246
07-26-2013 23:34:15,02643,-71.05621,42.2896,101000888247
